image_path,claimed_identity,is_genuine,score,latency_ms
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\040925.jpg,4150,True,0.4489576518535614,289.81670000212034
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\157894.jpg,6233,False,0.1208309754729271,289.7864999977173
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\013237.jpg,5099,False,0.1565975844860077,291.3072999945143
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\000387.jpg,913,False,0.10350815206766129,286.1932000014349
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\095701.jpg,8971,False,0.09330430626869202,292.0511000047554
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\114844.jpg,2835,False,0.17807096242904663,290.9845000031055
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\110682.jpg,3877,False,0.01718578301370144,284.2030000028899
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\022607.jpg,7338,True,0.5639882683753967,300.365300005069
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\132781.jpg,5672,True,0.5584209561347961,289.4218000001274
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\132620.jpg,1120,False,-0.04729510471224785,288.30200000084005
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\174745.jpg,6456,False,0.10372623801231384,297.1389000013005
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\057467.jpg,3655,False,0.10826429724693298,291.3148000006913
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\175982.jpg,1149,False,0.060119014233350754,299.06750000372995
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\030789.jpg,9632,False,-0.033596184104681015,287.63120000076015
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\195140.jpg,5575,True,0.5875858068466187,290.6901999958791
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\195374.jpg,9489,True,0.792733907699585,285.4289000024437
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\107478.jpg,8971,True,0.6178406476974487,291.2663999959477
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\112151.jpg,5210,True,0.7463350892066956,285.37949999736156
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\059009.jpg,1167,True,0.4550113081932068,285.4949000029592
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\065620.jpg,5190,True,0.47755685448646545,294.51780000090366
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\044464.jpg,8415,False,0.08981364965438843,330.5038999969838
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\117103.jpg,310,False,0.11080358922481537,376.7502999980934
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\112314.jpg,9000,True,0.6147584915161133,384.8985999939032
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\115959.jpg,7338,True,0.4062070846557617,324.5819000003394
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\037955.jpg,3336,True,0.6441981196403503,285.7730000032461
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\104829.jpg,1435,True,0.6552806496620178,293.6827000012272
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\159039.jpg,5127,True,0.6171534657478333,281.22330000041984
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\199347.jpg,8936,True,0.48240751028060913,284.34989999368554
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\082251.jpg,1128,False,0.08068850636482239,286.36220000043977
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\110424.jpg,2926,True,0.4901355803012848,290.36310000083176
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\086581.jpg,5064,False,0.05873909965157509,285.69689999858383
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\074630.jpg,5064,True,0.787112295627594,298.9060000036261
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\187054.jpg,7422,False,-0.00035139734973199666,297.6035000028787
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\006575.jpg,503,False,-0.0021410512272268534,307.07369999436196
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\003910.jpg,6170,True,0.879563570022583,286.7072000008193
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\199806.jpg,3236,False,0.16528849303722382,300.2827999953297
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\192291.jpg,8936,True,0.5313800573348999,294.05119999864837
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\005445.jpg,1120,False,-0.005159661639481783,294.30169999977807
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\164316.jpg,1120,True,0.5822448134422302,293.5698000001139
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\188620.jpg,8027,True,0.5629359483718872,303.64060000283644
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\190153.jpg,5922,False,0.023573031648993492,294.82679999637185
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\002295.jpg,4929,False,0.025080880150198936,284.9440999998478
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\184440.jpg,1120,False,0.08220775425434113,290.7651999994414
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\053934.jpg,8091,True,0.6995503902435303,294.25540000374895
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\081857.jpg,1149,True,0.49044138193130493,291.8153999999049
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\104509.jpg,4936,True,0.5125395655632019,283.2656999962637
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\050239.jpg,3877,False,0.12449651211500168,301.24290000094334
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\139598.jpg,1128,True,0.6124240159988403,288.5677999947802
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\022616.jpg,6983,True,0.6082580089569092,299.01300000346964
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\122381.jpg,1104,True,0.5595438480377197,299.1126999986591
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\060285.jpg,5591,False,0.06993362307548523,305.9508000005735
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\016253.jpg,8908,True,0.4179037809371948,294.69419999804813
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\192855.jpg,8415,True,0.7478493452072144,285.4384000020218
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\151604.jpg,4968,False,0.07301127910614014,298.82009999710135
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\091529.jpg,6233,True,0.43540650606155396,291.7496000009123
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\198511.jpg,8027,True,0.42012426257133484,307.15600000257837
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\159585.jpg,5099,False,0.14300884306430817,307.9144000002998
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\198052.jpg,6195,True,0.37968769669532776,297.73610000120243
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\007305.jpg,3655,True,0.4378375709056854,286.54200000164565
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\193135.jpg,5575,True,0.3477306365966797,307.72469999647
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\065690.jpg,8971,True,0.41429975628852844,286.227600001439
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\113960.jpg,190,False,0.16414615511894226,286.4659000042593
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\133397.jpg,310,True,0.3810310959815979,300.2970000015921
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\021281.jpg,5099,True,0.7493935227394104,307.59959999704733
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\103516.jpg,4196,True,0.6200231909751892,293.7789999996312
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\178367.jpg,2177,True,0.6553754806518555,300.5459000050905
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\088937.jpg,6972,False,0.2078717201948166,286.377900003572
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\184512.jpg,6195,True,0.48911580443382263,292.2201999972458
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\104914.jpg,975,False,0.13698141276836395,315.8298999987892
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\115278.jpg,8415,False,0.02107754535973072,277.50360000209184
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\175021.jpg,5747,False,0.10978958010673523,288.7556999994558
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\130882.jpg,5648,False,0.08880788832902908,289.2236999978195
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\016880.jpg,8091,True,0.7035765647888184,308.5637000040151
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\001661.jpg,6806,True,0.8816944360733032,296.3871999963885
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\149968.jpg,5780,True,0.6737537980079651,298.19080000015674
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\031634.jpg,503,False,0.20114681124687195,304.7408999991603
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\115475.jpg,9478,True,0.695368766784668,288.41059999831486
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\141357.jpg,5064,False,-0.01124323159456253,295.97849999845494
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\041727.jpg,5672,True,0.4368378520011902,293.7013000046136
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\100700.jpg,1350,False,0.14919841289520264,301.57750000216765
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\018606.jpg,9910,True,0.2915104925632477,289.6921999999904
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\063110.jpg,878,True,0.7184132933616638,292.58909999771276
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\186398.jpg,4150,False,0.03252206742763519,281.6355000031763
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\053473.jpg,4196,True,0.33231714367866516,307.4771999963559
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\029876.jpg,5210,True,0.5570149421691895,286.0242999959155
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\133811.jpg,6277,False,0.1186981275677681,326.8571000007796
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\093844.jpg,3236,False,0.20623023808002472,284.4712000005529
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\075064.jpg,1167,False,0.0707278698682785,287.0067999974708
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\155033.jpg,5591,False,0.07045253366231918,298.26540000067325
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\094027.jpg,310,False,0.03783717378973961,308.51540000003297
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\186501.jpg,5575,True,0.678130030632019,290.12089999741875
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\202384.jpg,6528,True,0.5587168335914612,301.09720000473317
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\147024.jpg,2835,False,0.31873881816864014,450.1551999928779
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\049246.jpg,6719,True,0.52562016248703,297.18110000249
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\124544.jpg,6195,False,0.03680099546909332,282.87899999850197
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\163625.jpg,5591,False,0.13208216428756714,291.2295999994967
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\178458.jpg,1154,True,0.5510607361793518,296.6503999996348
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\097813.jpg,9093,True,0.3291628062725067,296.03320000023814
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\024172.jpg,8091,True,0.5713852643966675,287.2187000029953
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\109257.jpg,8748,False,0.15211716294288635,310.8195999957388
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\038149.jpg,7253,True,0.42680642008781433,294.6120999986306
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\070348.jpg,5656,True,0.3662078082561493,280.5979999975534
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\172889.jpg,205,False,-0.08047442138195038,289.1313000000082
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\110491.jpg,6972,False,-0.06949716061353683,292.449000000488
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\102985.jpg,9828,False,0.020216187462210655,290.4616000014357
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\150009.jpg,6086,True,0.1216101199388504,287.02139999950305
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\116504.jpg,3336,True,0.34243661165237427,291.2219999998342
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\125510.jpg,8834,True,0.7100797891616821,288.1042000008165
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\124713.jpg,3336,True,0.5146409273147583,292.9567999963183
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\032767.jpg,878,False,-0.040932826697826385,284.44670000317274
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\104733.jpg,644,True,0.567851722240448,281.154800002696
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\003447.jpg,8748,True,0.6862184405326843,286.65929999988293
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\104676.jpg,9093,True,0.4554252028465271,283.50619999400806
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\118731.jpg,9478,False,0.072135791182518,299.47339999489486
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\180828.jpg,3877,True,0.49696576595306396,287.437899998622
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\124713.jpg,3236,False,0.04908984154462814,287.6280000054976
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\018389.jpg,4659,True,0.3648279309272766,287.87450000527315
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\079133.jpg,5872,False,0.15815521776676178,290.1568000015686
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\055782.jpg,4936,True,0.09177451580762863,286.579100000381
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\037955.jpg,6170,False,0.1808590292930603,285.0430999969831
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\185013.jpg,5238,False,0.03206895664334297,285.1754999937839
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\177019.jpg,4069,True,0.5958897471427917,284.4436999948812
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\100798.jpg,8936,False,0.15922075510025024,291.8950000021141
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\150129.jpg,6086,True,0.4928075969219208,279.58789999684086
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\167286.jpg,878,False,0.1941826492547989,285.92870000284165
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\141146.jpg,913,False,0.24146410822868347,290.09369999403134
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\064387.jpg,7422,True,0.6063696146011353,360.50519999844255
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\160891.jpg,310,True,0.41646215319633484,316.0049999933108
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\078965.jpg,1128,False,0.09522683918476105,308.4187999993446
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\038186.jpg,310,True,0.3759917616844177,280.0571999978274
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\142954.jpg,9688,False,0.026113472878932953,291.02259999490343
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\039238.jpg,2926,False,0.10063768923282623,425.63300000620075
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\091053.jpg,8415,False,0.19703751802444458,372.3203999979887
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\017442.jpg,7338,True,0.4763887822628021,305.3024000037112
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\117487.jpg,6719,True,0.5155558586120605,301.82529999729013
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\028498.jpg,5591,False,0.06700875610113144,307.58090000017546
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\125367.jpg,5747,False,0.07052790373563766,316.71080000523943
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\090612.jpg,494,True,0.2651088237762451,292.14979999960633
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\147630.jpg,3655,False,0.23439374566078186,309.97190000198316
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\122365.jpg,6233,True,0.39175504446029663,351.9617999991169
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\182420.jpg,7338,False,0.2936681807041168,314.3467999980203
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\113557.jpg,7103,False,-0.02811049111187458,318.6971999966772
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\038491.jpg,4929,True,0.39267611503601074,286.79600000032224
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\157752.jpg,7088,False,0.0341259203851223,384.18280000041705
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\037435.jpg,8027,False,0.17978547513484955,341.6453000027104
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\037397.jpg,6528,False,0.25815561413764954,338.7342999994871
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\051915.jpg,6972,True,0.622473418712616,340.43910000036703
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\086063.jpg,5437,True,0.8434649705886841,503.13650000316557
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\062077.jpg,5922,False,0.039813484996557236,293.17519999312935
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\084744.jpg,5656,True,0.3771798610687256,290.2883999995538
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\129124.jpg,9688,True,0.7213204503059387,316.64350000210106
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\117103.jpg,975,True,0.38446924090385437,333.0285999982152
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\196183.jpg,8027,False,0.11942224949598312,320.23150000168243
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\083304.jpg,898,False,0.22267529368400574,364.03290000453126
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\095668.jpg,9910,False,0.24502328038215637,262.5977999996394
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\069494.jpg,7422,True,0.5376361608505249,303.972599998815
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\131627.jpg,7524,True,0.39324426651000977,343.55130000039935
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\166107.jpg,6233,False,0.1560920923948288,318.018400001165
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\059504.jpg,9939,False,0.1835242360830307,371.7386999996961
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\065829.jpg,3200,False,0.16624870896339417,311.0216999994009
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\091053.jpg,9093,True,0.6000254154205322,319.49270000040997
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\066888.jpg,5656,True,0.40260049700737,348.88179999688873
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\089454.jpg,8,True,0.7796152830123901,343.04699999484
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\195695.jpg,8936,True,0.4873848855495453,286.25089999695774
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\126122.jpg,7422,True,0.4813370108604431,285.25209999497747
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\169052.jpg,9144,False,0.029842449352145195,288.1065999972634
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\182479.jpg,2177,True,0.6195932030677795,285.04509999766015
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\160891.jpg,4936,False,0.17640694975852966,289.59730000497075
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\201786.jpg,1147,False,0.10693728178739548,305.4631999984849
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\015885.jpg,5922,True,0.6470324397087097,315.46939999680035
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\017190.jpg,1435,False,0.004714906681329012,305.24229999718955
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\054674.jpg,5238,True,0.898196280002594,286.7444000003161
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\094081.jpg,5672,True,0.5306780934333801,280.48300000227755
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\145865.jpg,494,True,0.4528842270374298,288.6837999976706
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\063991.jpg,2926,False,0.16099382936954498,288.1134000053862
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\038818.jpg,6195,False,0.1426498293876648,302.07769999833545
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\022580.jpg,494,True,0.5418416261672974,275.0993000008748
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\004467.jpg,6136,True,0.45092129707336426,282.86130000196863
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\126389.jpg,8415,False,0.19309763610363007,314.8141999990912
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\070725.jpg,6277,False,0.2885010242462158,297.9951000015717
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\069083.jpg,4196,True,0.24972166121006012,297.6587000011932
D:\Bartek\coding\biometria\facial_auth\celeba_subset\img_align_celeba\015741.jpg,6456,False,0.024762121960520744,300.8040999993682
